Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD00216,22-06-2024,CUST0648,Customer 0648,North,Delhi,Appliances,Washing Machine,4,28301.77,0.1,101886.37,13447.26
ORD00217,11-08-2024,CUST0459,Customer 0459,West,Mumbai,Appliances,Microwave,4,10643.6,0,42574.41,6579
ORD00218,05-08-2024,CUST0445,Customer 0445,East,Kolkata,Electronics,Smartphone,4,27809.07,0.05,105674.45,7996.07
ORD00219,20-01-2024,CUST0559,Customer 0559,West,Mumbai,Electronics,Smartphone,5,34062.63,0.15,144766.18,14629.25
ORD00220,04-06-2024,CUST0633,Customer 0633,East,Kolkata,Clothing,Jeans,1,2754.9,0,2754.9,552.34
ORD00221,19-02-2023,CUST0167,Customer 0167,West,Ahmedabad,Appliances,Air Conditioner,2,39910.07,0.1,71838.12,6246.09
ORD00222,14-03-2024,CUST0483,Customer 0483,South,Chennai,Electronics,Laptop,1,61092.78,0,61092.78,4718.11
ORD00223,07-03-2024,CUST0455,Customer 0455,North,Delhi,Clothing,Shoes,2,3549.03,0,7098.06,1233.38
ORD00224,16-03-2024,CUST0803,Customer 0803,West,Pune,Electronics,Headphones,2,5145.57,0.05,9776.58,1340.13
ORD00225,16-06-2023,CUST0280,Customer 0280,South,Bangalore,Appliances,Washing Machine,3,26655.55,0.1,71969.98,8686.84
ORD00226,15-10-2023,CUST0744,Customer 0744,East,Kolkata,Appliances,Air Conditioner,4,39656.3,0,158625.22,18750.59
ORD00227,11-03-2023,CUST0561,Customer 0561,South,Bangalore,Clothing,Shirt,4,1979.21,0.1,7125.14,727.25
ORD00228,29-05-2023,CUST0067,Customer 0067,West,Ahmedabad,Accessories,Keyboard,5,1817.8,0.05,8634.54,813.88
ORD00229,10-05-2023,CUST0209,Customer 0209,East,Kolkata,Furniture,Desk,4,17229.66,0,68918.65,11110.61
ORD00230,01-07-2024,CUST0303,Customer 0303,North,Delhi,Electronics,Monitor,2,16385.04,0,32770.08,4622.77
ORD00231,12-01-2023,CUST0980,Customer 0980,South,Bangalore,Furniture,Sofa,5,27789.05,0,138945.23,32700.71
ORD00232,21-09-2024,CUST0364,Customer 0364,North,Delhi,Appliances,Air Conditioner,5,35077.69,0,175388.43,18638.27
ORD00233,31-03-2024,CUST0784,Customer 0784,East,Kolkata,Accessories,Backpack,4,2204.51,0.1,7936.25,527.83
ORD00234,25-04-2024,CUST0361,Customer 0361,East,Kolkata,Electronics,Smartphone,3,26288.78,0,78866.35,11968
ORD00235,29-06-2023,CUST0466,Customer 0466,West,Pune,Furniture,Sofa,3,28131.71,0.1,75955.61,12413.1
ORD00236,12-11-2023,CUST0239,Customer 0239,North,Delhi,Furniture,Sofa,2,27136.3,0.1,48845.34,8859.31
ORD00237,31-10-2024,CUST0007,Customer 0007,West,Pune,Appliances,Air Conditioner,1,35773.34,0.05,33984.68,2179.13
ORD00238,10-05-2023,CUST0978,Customer 0978,South,Hyderabad,Furniture,Sofa,1,29184.17,0.05,27724.96,4055.71
ORD00239,16-10-2023,CUST0110,Customer 0110,West,Mumbai,Clothing,Shirt,5,2015.06,0.05,9571.54,2215.85
ORD00240,25-01-2023,CUST0917,Customer 0917,North,Delhi,Furniture,Sofa,1,24016.82,0,24016.82,1786.7
ORD00241,12-01-2023,CUST0653,Customer 0653,West,Ahmedabad,Electronics,Headphones,4,5654.67,0.05,21487.76,1697.96
ORD00242,25-01-2024,CUST0130,Customer 0130,West,Ahmedabad,Electronics,Smartphone,3,31351.81,0.05,89352.66,14439.34
ORD00243,11-12-2023,CUST0253,Customer 0253,South,Chennai,Clothing,Jeans,1,2589.62,0.05,2460.14,223.18
ORD00244,29-05-2023,CUST0883,Customer 0883,South,Bangalore,Appliances,Microwave,4,10839.96,0.1,39023.85,6789.14
ORD00245,05-07-2024,CUST0820,Customer 0820,South,Bangalore,Electronics,Headphones,4,4510.63,0.05,17140.39,2343.01
ORD00246,04-03-2023,CUST0768,Customer 0768,North,Delhi,Accessories,Keyboard,3,1635.1,0.05,4660.02,973.74
ORD00247,20-08-2024,CUST0574,Customer 0574,North,Delhi,Electronics,Smartphone,5,29832.1,0.1,134244.44,11367.79
ORD00248,27-02-2024,CUST0986,Customer 0986,North,Delhi,Electronics,Laptop,5,50729.82,0,253649.12,18169.14
ORD00249,02-11-2024,CUST0700,Customer 0700,West,Mumbai,Furniture,Office Chair,5,12525.92,0.1,56366.66,4377.15
ORD00250,24-05-2024,CUST0764,Customer 0764,West,Mumbai,Accessories,USB Hub,3,1254.62,0.05,3575.66,468.43
ORD00251,26-02-2024,CUST0625,Customer 0625,South,Chennai,Appliances,Refrigerator,1,47737.22,0.1,42963.5,9869.13
ORD00252,10-05-2023,CUST0010,Customer 0010,West,Mumbai,Electronics,Laptop,4,62100.26,0.1,223560.94,46617.78
ORD00253,26-12-2024,CUST0956,Customer 0956,West,Ahmedabad,Electronics,Laptop,5,54185.22,0,270926.12,52217.78
ORD00254,24-03-2024,CUST0200,Customer 0200,East,Kolkata,Appliances,Refrigerator,3,36768.38,0.1,99274.62,20290.1
ORD00255,27-04-2024,CUST0277,Customer 0277,West,Ahmedabad,Electronics,Headphones,4,4831.39,0.05,18359.29,3661.53
ORD00256,26-01-2024,CUST0442,Customer 0442,South,Hyderabad,Electronics,Monitor,2,15831.34,0,31662.67,2368.08
ORD00257,08-08-2023,CUST0360,Customer 0360,South,Bangalore,Furniture,Sofa,2,29047.17,0.1,52284.91,3235.23
ORD00258,17-01-2024,CUST0217,Customer 0217,West,Mumbai,Appliances,Refrigerator,2,42381.81,0.05,80525.43,6646.73
ORD00259,02-05-2024,CUST0160,Customer 0160,South,Chennai,Clothing,Shirt,4,1933.96,0,7735.84,525.05
ORD00260,30-09-2023,CUST0665,Customer 0665,West,Ahmedabad,Clothing,Shirt,4,1733.04,0.05,6585.54,589.16
ORD00261,18-02-2024,CUST0435,Customer 0435,West,Mumbai,Electronics,Headphones,5,5580.39,0,27901.94,5772.09
ORD00262,22-09-2024,CUST0943,Customer 0943,East,Kolkata,Accessories,Backpack,5,2036.48,0,10182.4,2404.18
ORD00263,29-10-2023,CUST0236,Customer 0236,West,Ahmedabad,Clothing,Jacket,3,3897.71,0,11693.13,1837.23
ORD00264,10-04-2024,CUST0436,Customer 0436,South,Chennai,Electronics,Monitor,3,19716.04,0,59148.12,7194.13
ORD00265,05-10-2023,CUST0696,Customer 0696,South,Hyderabad,Appliances,Refrigerator,3,43410.45,0,130231.35,10011.7
ORD00266,18-04-2023,CUST0111,Customer 0111,East,Kolkata,Accessories,Backpack,2,1976.16,0,3952.32,412.63
ORD00267,18-09-2023,CUST0483,Customer 0483,South,Hyderabad,Accessories,USB Hub,2,1164.54,0.1,2096.17,243.09
ORD00268,09-02-2024,CUST0923,Customer 0923,West,Ahmedabad,Appliances,Washing Machine,5,31690.96,0.05,150532.05,23234.42
ORD00269,22-08-2023,CUST0209,Customer 0209,South,Chennai,Accessories,USB Hub,1,1023.97,0.2,819.18,103.4
ORD00270,09-08-2024,CUST0070,Customer 0070,West,Ahmedabad,Electronics,Monitor,5,20033.91,0,100169.57,12958.7
ORD00271,12-05-2023,CUST0227,Customer 0227,West,Mumbai,Appliances,Microwave,5,10696.16,0,53480.81,4925.96
ORD00272,21-07-2023,CUST0057,Customer 0057,West,Pune,Electronics,Headphones,1,4831.51,0.05,4589.93,672.77
ORD00273,09-06-2024,CUST0698,Customer 0698,South,Hyderabad,Electronics,Headphones,4,5092.23,0,20368.91,3006.2
ORD00274,31-10-2024,CUST0060,Customer 0060,South,Chennai,Clothing,Shoes,3,3313.21,0,9939.64,1194.38
ORD00275,25-06-2024,CUST0868,Customer 0868,South,Chennai,Appliances,Washing Machine,5,30155.42,0,150777.11,17953.74
ORD00276,02-07-2023,CUST0113,Customer 0113,South,Bangalore,Electronics,Headphones,3,5147.34,0.1,13897.81,2669.09
ORD00277,28-04-2023,CUST0260,Customer 0260,North,Delhi,Electronics,Smartphone,3,29965.5,0.1,80906.84,19288.41
ORD00278,04-05-2023,CUST0400,Customer 0400,South,Hyderabad,Appliances,Microwave,4,10930.57,0.05,41536.17,4993.15
ORD00279,10-09-2024,CUST0710,Customer 0710,South,Bangalore,Clothing,Jeans,5,2513.56,0.1,11311.02,792.95
ORD00280,30-06-2024,CUST0349,Customer 0349,West,Pune,Electronics,Laptop,4,54368.59,0.1,195726.93,27885.93
ORD00281,18-09-2023,CUST0638,Customer 0638,West,Mumbai,Electronics,Headphones,2,5341.91,0.15,9081.25,1820.23
ORD00282,03-09-2024,CUST0828,Customer 0828,West,Pune,Electronics,Smartphone,1,26682.14,0.1,24013.93,4280.53
ORD00283,01-07-2024,CUST0618,Customer 0618,North,Delhi,Electronics,Headphones,4,4673.28,0,18693.12,2048.96
ORD00284,27-09-2023,CUST0182,Customer 0182,West,Ahmedabad,Accessories,USB Hub,1,1174.4,0.1,1056.96,75.85
ORD00285,16-08-2023,CUST0250,Customer 0250,West,Ahmedabad,Electronics,Smartphone,5,30557.94,0.05,145150.19,19449.72
ORD00286,02-06-2024,CUST0672,Customer 0672,West,Pune,Accessories,Keyboard,4,1888.45,0,7553.79,1652.65
ORD00287,01-03-2024,CUST0142,Customer 0142,South,Chennai,Furniture,Sofa,2,29938.9,0.2,47902.23,4124.08
ORD00288,21-08-2024,CUST0915,Customer 0915,South,Chennai,Electronics,Laptop,5,51843.53,0.1,233295.88,28674.66
ORD00289,29-02-2024,CUST0895,Customer 0895,South,Bangalore,Electronics,Headphones,1,4626.45,0.05,4395.13,354.5
ORD00290,20-12-2023,CUST0423,Customer 0423,West,Mumbai,Appliances,Refrigerator,1,44618.72,0.1,40156.85,4044.05
ORD00291,01-09-2024,CUST0514,Customer 0514,South,Bangalore,Furniture,Office Chair,1,12591.08,0.1,11331.97,1622.89
ORD00292,10-03-2024,CUST0344,Customer 0344,North,Delhi,Appliances,Air Conditioner,4,41271.46,0.05,156831.55,37020.26
ORD00293,31-08-2023,CUST0391,Customer 0391,East,Kolkata,Clothing,Shoes,2,3890.74,0.05,7392.41,1450.5
ORD00294,02-08-2023,CUST0079,Customer 0079,East,Kolkata,Electronics,Laptop,4,61263.1,0,245052.4,56458.81
ORD00295,10-11-2024,CUST0447,Customer 0447,South,Chennai,Appliances,Refrigerator,3,42661.67,0.15,108787.26,17075.94
ORD00296,15-08-2023,CUST0601,Customer 0601,West,Pune,Furniture,Bookshelf,3,8722.93,0.1,23551.91,5501.86
ORD00297,18-05-2024,CUST0508,Customer 0508,West,Mumbai,Clothing,Shoes,4,3807.5,0,15229.99,1770.07
ORD00298,12-07-2024,CUST0210,Customer 0210,East,Kolkata,Accessories,USB Hub,4,1076.86,0.05,4092.08,367.82
ORD00299,22-01-2024,CUST0875,Customer 0875,North,Delhi,Accessories,Keyboard,1,2061.1,0.05,1958.05,129.25
ORD00300,03-06-2024,CUST0619,Customer 0619,North,Delhi,Appliances,Air Conditioner,3,35870.05,0.15,91468.62,18718.93
ORD00301,16-01-2023,CUST0533,Customer 0533,South,Bangalore,Furniture,Bookshelf,2,9608,0,19216,4203.44
ORD00302,24-07-2024,CUST0537,Customer 0537,East,Kolkata,Electronics,Laptop,4,48285,0.1,173826.01,38284.56
ORD00303,17-01-2024,CUST0476,Customer 0476,West,Pune,Appliances,Refrigerator,4,46513.03,0.15,158144.3,12641.22
ORD00304,25-07-2024,CUST0943,Customer 0943,West,Mumbai,Accessories,Keyboard,1,1881.9,0.05,1787.81,266.31
ORD00305,11-05-2023,CUST0277,Customer 0277,West,Mumbai,Furniture,Desk,2,13258.24,0,26516.49,2735.9
ORD00306,22-11-2024,CUST0338,Customer 0338,South,Chennai,Furniture,Bookshelf,1,9671.83,0.05,9188.24,1506
ORD00307,30-09-2023,CUST0783,Customer 0783,North,Delhi,Appliances,Microwave,1,11114.31,0,11114.31,2019.6
ORD00308,07-03-2023,CUST0047,Customer 0047,South,Hyderabad,Appliances,Air Conditioner,1,34293.65,0.1,30864.28,7361.55
ORD00309,01-10-2024,CUST0921,Customer 0921,East,Kolkata,Furniture,Desk,5,13719.88,0,68599.42,7869.06
ORD00310,29-10-2023,CUST0401,Customer 0401,West,Mumbai,Accessories,USB Hub,3,1295.78,0,3887.35,862.19
ORD00311,25-04-2023,CUST0407,Customer 0407,South,Bangalore,Accessories,Mouse,2,810.65,0.05,1540.24,220.05
ORD00312,03-09-2024,CUST0659,Customer 0659,North,Delhi,Clothing,Jacket,3,5143.68,0.05,14659.49,990.46
ORD00313,27-09-2023,CUST0944,Customer 0944,South,Chennai,Accessories,Keyboard,3,1912.15,0.1,5162.81,959.65
ORD00314,11-10-2023,CUST0063,Customer 0063,West,Mumbai,Accessories,Keyboard,4,1831.96,0.1,6595.06,729.9
ORD00315,02-02-2024,CUST0676,Customer 0676,West,Ahmedabad,Appliances,Refrigerator,1,36916.33,0,36916.33,5329.92
ORD00316,30-03-2023,CUST0955,Customer 0955,West,Pune,Clothing,Jacket,1,4810.83,0,4810.83,1070.51
ORD00317,28-05-2024,CUST0937,Customer 0937,South,Bangalore,Furniture,Desk,5,17200.63,0.1,77402.82,8618.98
ORD00318,25-09-2023,CUST0562,Customer 0562,South,Hyderabad,Electronics,Smartphone,5,30660.14,0,153300.72,32139.07
ORD00319,14-11-2024,CUST0445,Customer 0445,South,Bangalore,Appliances,Refrigerator,3,36111.34,0.1,97500.61,21276.21
ORD00320,06-03-2023,CUST0424,Customer 0424,West,Ahmedabad,Clothing,Jacket,4,4252.88,0.05,16160.94,1369.71
ORD00321,20-10-2024,CUST0232,Customer 0232,South,Chennai,Electronics,Smartphone,4,34032.97,0.1,122518.71,21456.58
ORD00322,30-03-2024,CUST0076,Customer 0076,West,Mumbai,Electronics,Smartphone,4,29889,0.2,95644.81,16079.54
ORD00323,27-12-2023,CUST0262,Customer 0262,South,Bangalore,Electronics,Smartphone,2,33523.32,0.05,63694.31,9238.78
ORD00324,30-12-2024,CUST0362,Customer 0362,South,Hyderabad,Electronics,Headphones,5,5707.3,0.05,27109.67,4664.31
ORD00325,22-05-2023,CUST0824,Customer 0824,South,Hyderabad,Furniture,Sofa,5,28763.29,0,143816.43,8827.38
ORD00326,09-07-2023,CUST0865,Customer 0865,West,Ahmedabad,Electronics,Headphones,5,4758.29,0.05,22601.88,2245.08
ORD00327,09-09-2024,CUST0777,Customer 0777,South,Hyderabad,Electronics,Laptop,1,60225.26,0.1,54202.73,4362.83
ORD00328,24-07-2024,CUST0397,Customer 0397,East,Kolkata,Clothing,Jacket,3,4736.82,0.05,13499.93,3068.49
ORD00329,10-07-2024,CUST0332,Customer 0332,South,Bangalore,Furniture,Bookshelf,5,10032.1,0.1,45144.44,7648.5
ORD00330,28-08-2023,CUST0988,Customer 0988,South,Bangalore,Appliances,Washing Machine,1,32890.78,0.1,29601.71,2048.57
ORD00331,06-03-2024,CUST0850,Customer 0850,East,Kolkata,Electronics,Headphones,4,4635.04,0.05,17613.16,2503.23
ORD00332,16-08-2024,CUST0936,Customer 0936,North,Delhi,Electronics,Headphones,1,5376.77,0.05,5107.93,601.69
ORD00333,10-02-2023,CUST0105,Customer 0105,East,Kolkata,Furniture,Office Chair,3,12527.22,0.05,35702.58,2207.26
ORD00334,29-07-2023,CUST0551,Customer 0551,South,Hyderabad,Accessories,Backpack,4,2446.64,0.1,8807.91,1703.24
ORD00335,27-08-2024,CUST0296,Customer 0296,West,Pune,Appliances,Microwave,1,13152.05,0.05,12494.44,1413.21
ORD00336,07-11-2023,CUST0213,Customer 0213,North,Delhi,Furniture,Office Chair,1,13108.88,0.1,11797.99,2093.11
ORD00337,04-10-2023,CUST0611,Customer 0611,West,Pune,Accessories,USB Hub,1,1047.94,0.05,995.54,201.12
ORD00338,07-07-2023,CUST0195,Customer 0195,West,Mumbai,Appliances,Washing Machine,1,33218.06,0.05,31557.16,3704.68
ORD00339,13-07-2024,CUST0118,Customer 0118,West,Ahmedabad,Furniture,Office Chair,1,12740.11,0.05,12103.1,1840.91
ORD00340,29-10-2024,CUST0568,Customer 0568,North,Delhi,Clothing,Shirt,4,1941.43,0.05,7377.43,1129.51
ORD00341,23-02-2024,CUST0126,Customer 0126,South,Hyderabad,Furniture,Bookshelf,1,9259.17,0.1,8333.25,1408.66
ORD00342,18-11-2024,CUST0833,Customer 0833,West,Mumbai,Clothing,Jeans,1,2203.94,0,2203.94,324.87
ORD00343,11-01-2024,CUST0557,Customer 0557,West,Ahmedabad,Clothing,Jacket,3,4343.68,0,13031.04,2953.02
ORD00344,22-08-2023,CUST0125,Customer 0125,South,Hyderabad,Electronics,Monitor,2,17776.02,0.15,30219.24,2444.89
ORD00345,19-06-2023,CUST0646,Customer 0646,West,Mumbai,Furniture,Bookshelf,4,9277.95,0.05,35256.19,2675.11
ORD00346,28-02-2023,CUST0109,Customer 0109,East,Kolkata,Electronics,Laptop,4,62767.25,0.2,200855.19,29328.5
ORD00347,04-11-2024,CUST0343,Customer 0343,North,Delhi,Appliances,Washing Machine,2,29463.97,0.1,53035.15,9950.59
ORD00348,11-05-2024,CUST0533,Customer 0533,North,Delhi,Furniture,Sofa,4,31917.91,0.05,121288.04,19949.96
ORD00349,07-10-2023,CUST0866,Customer 0866,North,Delhi,Furniture,Bookshelf,3,8970.02,0.1,24219.07,4655.49
ORD00350,14-04-2023,CUST0787,Customer 0787,West,Pune,Clothing,Jeans,5,2275.98,0,11379.92,2429.16
ORD00351,04-09-2024,CUST0064,Customer 0064,West,Mumbai,Accessories,Mouse,2,925.11,0.1,1665.21,259.79
ORD00352,20-05-2023,CUST0487,Customer 0487,West,Pune,Electronics,Monitor,1,15974.03,0.1,14376.63,2070.53
ORD00353,07-06-2024,CUST0666,Customer 0666,West,Pune,Electronics,Monitor,4,20597.33,0.1,74150.39,11014.86
ORD00354,25-11-2024,CUST0417,Customer 0417,South,Chennai,Clothing,Jacket,3,4584.66,0.05,13066.28,1941.89
ORD00355,09-04-2024,CUST0082,Customer 0082,South,Hyderabad,Accessories,Mouse,4,884.73,0.1,3185.04,464.27
ORD00356,25-05-2024,CUST0849,Customer 0849,South,Bangalore,Electronics,Laptop,1,57313.27,0.15,48716.28,3470.66
ORD00357,19-11-2023,CUST0494,Customer 0494,South,Hyderabad,Electronics,Monitor,2,16492.03,0.05,31334.85,5759.03
ORD00358,13-11-2024,CUST0320,Customer 0320,South,Hyderabad,Appliances,Microwave,4,11277.82,0.1,40600.17,4473.2
ORD00359,26-11-2024,CUST0163,Customer 0163,West,Pune,Accessories,Mouse,2,1034.41,0.1,1861.94,210.46
ORD00360,08-10-2024,CUST0549,Customer 0549,South,Hyderabad,Appliances,Refrigerator,5,45030,0,225150,51486.49
ORD00361,07-07-2023,CUST0676,Customer 0676,West,Ahmedabad,Appliances,Refrigerator,1,44520.43,0.1,40068.39,4425.96
ORD00362,17-09-2023,CUST0355,Customer 0355,West,Pune,Electronics,Monitor,4,18265.3,0.05,69408.15,12881.88
ORD00363,14-02-2023,CUST0528,Customer 0528,North,Delhi,Electronics,Smartphone,1,31635.74,0.05,30053.95,6101.34
ORD00364,17-10-2024,CUST0474,Customer 0474,West,Pune,Electronics,Smartphone,4,29125.86,0.15,99027.92,13094.97
ORD00365,03-08-2023,CUST0027,Customer 0027,West,Pune,Electronics,Monitor,5,15418.95,0.1,69385.25,11019.52
ORD00366,31-10-2024,CUST0053,Customer 0053,North,Delhi,Electronics,Monitor,1,17547.06,0,17547.06,3859.63
ORD00367,23-01-2023,CUST0484,Customer 0484,West,Ahmedabad,Furniture,Desk,4,15561.53,0.1,56021.5,8668.21
ORD00368,27-06-2023,CUST0408,Customer 0408,West,Mumbai,Electronics,Laptop,4,51534.51,0,206138.03,41137.38
ORD00369,10-04-2024,CUST0290,Customer 0290,West,Mumbai,Clothing,Jeans,2,2225.37,0.1,4005.67,436.13
ORD00370,14-07-2024,CUST0861,Customer 0861,East,Kolkata,Electronics,Laptop,1,47523.06,0,47523.06,10031.21
ORD00371,25-01-2024,CUST0157,Customer 0157,North,Delhi,Accessories,USB Hub,1,1355.12,0.05,1287.36,139.9
ORD00372,04-11-2024,CUST0911,Customer 0911,West,Mumbai,Clothing,Jeans,3,2832.24,0.15,7222.21,923.84
ORD00373,21-11-2024,CUST0218,Customer 0218,North,Delhi,Electronics,Monitor,4,18349,0.1,66056.39,12332.35
ORD00374,24-06-2023,CUST0013,Customer 0013,East,Kolkata,Electronics,Monitor,4,16287.16,0,65148.64,11837.47
ORD00375,28-08-2024,CUST0723,Customer 0723,South,Bangalore,Electronics,Monitor,2,18778.41,0,37556.81,5623.86
ORD00376,23-06-2024,CUST0496,Customer 0496,West,Ahmedabad,Furniture,Bookshelf,3,8213.98,0.05,23409.85,1625.2
ORD00377,13-01-2023,CUST0031,Customer 0031,South,Chennai,Clothing,Shoes,1,3730.64,0.1,3357.57,486.88
ORD00378,10-04-2023,CUST0162,Customer 0162,North,Delhi,Appliances,Refrigerator,4,40673.65,0.1,146425.15,17104.35
ORD00379,29-05-2023,CUST0065,Customer 0065,West,Mumbai,Appliances,Microwave,4,13404.77,0,53619.1,9653.37
ORD00380,18-02-2023,CUST0044,Customer 0044,West,Pune,Appliances,Refrigerator,2,36958.32,0,73916.64,9478.84
ORD00381,02-02-2024,CUST0111,Customer 0111,South,Chennai,Electronics,Monitor,4,17083.31,0.05,64916.58,4010.95
ORD00382,20-06-2023,CUST0858,Customer 0858,South,Bangalore,Accessories,USB Hub,4,1263.92,0.05,4802.88,519.22
ORD00383,09-04-2024,CUST0795,Customer 0795,West,Ahmedabad,Electronics,Headphones,2,5113.03,0.1,9203.46,1889.36
ORD00384,04-11-2024,CUST0736,Customer 0736,North,Delhi,Electronics,Headphones,1,4689.96,0.1,4220.97,422.89
ORD00385,29-09-2024,CUST0373,Customer 0373,West,Mumbai,Electronics,Monitor,4,18790.88,0.1,67647.16,4346.13
ORD00386,27-11-2023,CUST0504,Customer 0504,West,Ahmedabad,Appliances,Refrigerator,3,41470.75,0.05,118191.63,8489.12
ORD00387,03-05-2024,CUST0205,Customer 0205,North,Delhi,Electronics,Headphones,4,5371.17,0,21484.67,4993.08
ORD00388,28-01-2024,CUST0980,Customer 0980,East,Kolkata,Appliances,Air Conditioner,4,38507.1,0.1,138625.55,13432.35
ORD00389,31-03-2023,CUST0026,Customer 0026,West,Mumbai,Clothing,Shirt,3,1987.48,0.05,5664.33,489.7
ORD00390,23-11-2024,CUST0863,Customer 0863,West,Ahmedabad,Clothing,Jacket,3,4735.08,0.1,12784.7,2947.27
ORD00391,12-04-2023,CUST0559,Customer 0559,West,Ahmedabad,Appliances,Refrigerator,2,36463.92,0.1,65635.06,14932.58
ORD00392,18-08-2024,CUST0566,Customer 0566,West,Mumbai,Electronics,Headphones,3,4873.46,0.1,13158.35,1628.59
ORD00393,02-05-2023,CUST0294,Customer 0294,North,Delhi,Accessories,Keyboard,2,2031.48,0.05,3859.81,356.86
ORD00394,11-08-2023,CUST0093,Customer 0093,West,Pune,Clothing,Jeans,5,2486,0,12430,2633.38
ORD00395,27-11-2023,CUST0668,Customer 0668,North,Delhi,Clothing,Jacket,1,4714.8,0,4714.8,1090.33
ORD00396,13-07-2024,CUST0446,Customer 0446,West,Ahmedabad,Appliances,Microwave,3,12250.34,0.05,34913.48,7872.63
ORD00397,07-11-2023,CUST0390,Customer 0390,West,Pune,Clothing,Jeans,3,2267.58,0.1,6122.47,758.62
ORD00398,30-09-2023,CUST0450,Customer 0450,South,Hyderabad,Furniture,Sofa,5,31923.24,0.15,135673.78,27020.25
ORD00399,09-05-2024,CUST0593,Customer 0593,West,Pune,Clothing,Jacket,2,4044.64,0.1,7280.36,1090.61
ORD00400,17-05-2023,CUST0988,Customer 0988,North,Delhi,Electronics,Laptop,2,62032.2,0.1,111657.96,7625.15
ORD00401,19-06-2023,CUST0456,Customer 0456,West,Mumbai,Electronics,Monitor,5,19664.69,0,98323.44,13027.62
ORD00402,14-10-2024,CUST0438,Customer 0438,North,Delhi,Electronics,Laptop,3,53314.3,0.2,127954.33,19070.51
ORD00403,23-08-2024,CUST0980,Customer 0980,North,Delhi,Clothing,Jacket,3,3947.47,0,11842.42,1657.77
ORD00404,18-12-2024,CUST0861,Customer 0861,South,Bangalore,Appliances,Air Conditioner,3,38730.44,0.05,110381.77,23457.11
ORD00405,27-02-2023,CUST0855,Customer 0855,South,Chennai,Accessories,USB Hub,3,1202.14,0.1,3245.79,328.36
ORD00406,12-07-2023,CUST0749,Customer 0749,South,Bangalore,Electronics,Headphones,4,4587.34,0.05,17431.87,2415.89
ORD00407,22-10-2024,CUST0403,Customer 0403,South,Hyderabad,Furniture,Bookshelf,2,8038.3,0.15,13665.11,1851.63
ORD00408,12-05-2023,CUST0754,Customer 0754,East,Kolkata,Furniture,Bookshelf,5,8202.64,0,41013.18,4643.72
ORD00409,22-04-2023,CUST0505,Customer 0505,East,Kolkata,Electronics,Smartphone,2,28779.19,0.15,48924.62,7399.64
ORD00410,07-12-2024,CUST0959,Customer 0959,East,Kolkata,Appliances,Air Conditioner,2,36086.98,0.1,64956.56,8020.09
ORD00411,04-01-2023,CUST0471,Customer 0471,South,Hyderabad,Clothing,Shirt,4,1554.52,0.05,5907.17,394.38
ORD00412,11-09-2023,CUST0509,Customer 0509,North,Delhi,Appliances,Refrigerator,5,40948.73,0.1,184269.28,17708.43
ORD00413,06-09-2024,CUST0515,Customer 0515,West,Pune,Electronics,Headphones,4,5574.1,0.2,17837.13,1790.36
ORD00414,25-05-2024,CUST0909,Customer 0909,West,Mumbai,Appliances,Refrigerator,2,41025.13,0.15,69742.72,14453.82
ORD00415,22-04-2023,CUST0382,Customer 0382,South,Hyderabad,Electronics,Laptop,4,52309.92,0.2,167391.74,32769.39
